account_id,timestamp,text,url,hashtags,reply_to,repost_of,platform
organic_007,2026-03-23T02:26:27.516509+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_00,2026-03-23T02:31:09.203598+00:00,The mainstream media won't cover this story,,,,,synthetic
organic_008,2026-03-23T02:41:03.458381+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g1_00,2026-03-23T02:51:35.750234+00:00,Another day another cover up by the elites,,"resist,immigrationtruth",,,synthetic
organic_019,2026-03-23T02:52:29.105202+00:00,Just finished reading a great book,,,,,synthetic
organic_005,2026-03-23T03:11:26.244674+00:00,Congratulations to the team!,,,,,synthetic
coord_g0_03,2026-03-23T03:22:27.765844+00:00,They don't want you to know the truth,,climatetruth,,,synthetic
organic_014,2026-03-23T03:23:15.330925+00:00,Congratulations to the team!,,,,,synthetic
organic_018,2026-03-23T03:45:19.106750+00:00,Trying a new workout routine this week,,,,,synthetic
organic_003,2026-03-23T03:47:42.691387+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g1_03,2026-03-23T03:56:25.357177+00:00,Wake up and share this with everyone you know,https://patriotwatch.net/breaking/9177,"sharetruth,technologytruth",,,synthetic
coord_g1_02,2026-03-23T03:57:38.179678+00:00,Open borders are destroying our communities,,,,,synthetic
coord_g1_00,2026-03-23T03:59:26.543460+00:00,They don't want you to know the truth,,"sharetruth,sharetruth,immigrationtruth",,,synthetic
coord_g1_01,2026-03-23T04:01:12.353947+00:00,They want cheap labor and don't care about you,https://patriotwatch.net/breaking/8617,,,,synthetic
organic_019,2026-03-23T04:28:29.470813+00:00,This weather is perfect for a hike,,,,,synthetic
organic_010,2026-03-23T04:28:59.572986+00:00,Monday mood: need more coffee,,,,,synthetic
organic_018,2026-03-23T04:32:16.074486+00:00,Beautiful sunset today,,,,,synthetic
organic_000,2026-03-23T04:37:38.466231+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_013,2026-03-23T04:47:56.254459+00:00,Can't wait for the weekend,,,,,synthetic
coord_g0_00,2026-03-23T05:03:59.668083+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
organic_011,2026-03-23T05:27:12.177059+00:00,Congratulations to the team!,,,,,synthetic
coord_g0_01,2026-03-23T06:07:59.610556+00:00,Open borders are destroying our communities,,,,,synthetic
coord_g1_02,2026-03-23T06:08:30.811425+00:00,Millions of illegals flooding in and nobody cares,https://realfacts.blog/post/2553,,,,synthetic
coord_g1_01,2026-03-23T06:12:46.039607+00:00,The mainstream media won't cover this story,,,coord_g1_03,,synthetic
coord_g1_03,2026-03-23T06:13:22.870788+00:00,Wake up and share this with everyone you know,https://truthnews247.com/article/3284,,,,synthetic
coord_g1_00,2026-03-23T06:15:29.300058+00:00,They want cheap labor and don't care about you,https://truthnews247.com/article/6789,,,,synthetic
coord_g1_03,2026-03-23T06:32:52.418950+00:00,Something big is about to happen stay alert,,technologytruth,,,synthetic
organic_016,2026-03-23T06:34:25.251066+00:00,Can't wait for the weekend,,,,,synthetic
organic_008,2026-03-23T06:55:00.417550+00:00,Anyone watching the game tonight?,,goals,,,synthetic
organic_018,2026-03-23T07:16:08.409260+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g0_00,2026-03-23T07:23:26.631273+00:00,Crime rates skyrocketing in border states,,,,,synthetic
organic_003,2026-03-23T08:03:09.458553+00:00,New album is fire honestly,,,,,synthetic
organic_011,2026-03-23T08:48:15.530903+00:00,Monday mood: need more coffee,,,,,synthetic
organic_010,2026-03-23T09:04:23.179168+00:00,New album is fire honestly,,,,,synthetic
organic_021,2026-03-23T09:29:33.716519+00:00,This weather is perfect for a hike,,,,,synthetic
organic_019,2026-03-23T09:37:59.118298+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g0_01,2026-03-23T09:46:31.282053+00:00,Another day another cover up by the elites,,,,,synthetic
organic_017,2026-03-23T09:57:22.940458+00:00,Congratulations to the team!,,,,,synthetic
coord_g0_01,2026-03-23T10:04:34.515661+00:00,Wake up and share this with everyone you know,,"immigrationtruth,breaking",,,synthetic
organic_009,2026-03-23T10:08:40.864636+00:00,Great discussion at today's meetup,,,,,synthetic
coord_g1_00,2026-03-23T10:17:20.263271+00:00,Wake up and share this with everyone you know,,resist,,,synthetic
organic_002,2026-03-23T10:21:07.494805+00:00,This weather is perfect for a hike,,,,,synthetic
organic_010,2026-03-23T10:21:27.375209+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_012,2026-03-23T10:37:19.688206+00:00,Anyone watching the game tonight?,,fun,,,synthetic
organic_007,2026-03-23T10:41:36.532792+00:00,This weather is perfect for a hike,,,,,synthetic
organic_019,2026-03-23T10:42:52.021804+00:00,New album is fire honestly,,,,,synthetic
coord_g1_02,2026-03-23T11:16:55.588409+00:00,This is really important please share widely,,,,,synthetic
organic_017,2026-03-23T11:50:21.895569+00:00,Traffic is terrible today,,,,,synthetic
organic_013,2026-03-23T12:15:30.915587+00:00,This weather is perfect for a hike,,,,,synthetic
organic_005,2026-03-23T12:31:44.761893+00:00,Looking forward to vacation next month,,,,,synthetic
organic_002,2026-03-23T12:32:03.635175+00:00,Just finished reading a great book,,,,,synthetic
coord_g0_02,2026-03-23T13:07:17.319597+00:00,Another day another cover up by the elites,,,,,synthetic
coord_g0_01,2026-03-23T13:09:39.305622+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_015,2026-03-23T13:14:47.043934+00:00,Trying a new workout routine this week,,,,,synthetic
organic_004,2026-03-23T13:25:17.574580+00:00,Just finished reading a great book,,,,,synthetic
coord_g0_01,2026-03-23T13:50:09.889398+00:00,Another day another cover up by the elites,,wakeup,,,synthetic
organic_012,2026-03-23T14:27:43.267233+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_001,2026-03-23T14:55:29.651619+00:00,Congratulations to the team!,,,,,synthetic
organic_007,2026-03-23T14:55:31.232919+00:00,Beautiful sunset today,,,,,synthetic
coord_g0_00,2026-03-23T14:56:32.453675+00:00,Open borders are destroying our communities,,,,,synthetic
organic_011,2026-03-23T15:34:00.523291+00:00,New album is fire honestly,,,,,synthetic
organic_008,2026-03-23T15:36:16.874792+00:00,This weather is perfect for a hike,,,,,synthetic
organic_008,2026-03-23T15:42:00.196193+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_000,2026-03-23T15:57:22.964464+00:00,Monday mood: need more coffee,,love,,,synthetic
organic_021,2026-03-23T15:59:10.252863+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_008,2026-03-23T16:02:30.470306+00:00,Just finished reading a great book,,love,,,synthetic
organic_001,2026-03-23T16:04:31.836784+00:00,Just finished reading a great book,,,,,synthetic
organic_004,2026-03-23T16:05:52.738849+00:00,Great discussion at today's meetup,,,,,synthetic
organic_008,2026-03-23T16:12:38.170566+00:00,Beautiful sunset today,,,,,synthetic
coord_g0_02,2026-03-23T16:23:02.040888+00:00,They want cheap labor and don't care about you,,"breaking,climatetruth",,,synthetic
organic_006,2026-03-23T16:31:39.219396+00:00,This recipe turned out amazing,,,,,synthetic
organic_008,2026-03-23T16:41:48.155405+00:00,This recipe turned out amazing,,,,,synthetic
organic_017,2026-03-23T16:51:04.601501+00:00,This recipe turned out amazing,,mood,,,synthetic
organic_018,2026-03-23T16:54:04.782075+00:00,This weather is perfect for a hike,,,,,synthetic
organic_005,2026-03-23T17:15:49.622043+00:00,This weather is perfect for a hike,,,,,synthetic
organic_018,2026-03-23T17:29:01.290940+00:00,Congratulations to the team!,,,,,synthetic
organic_000,2026-03-23T17:57:24.097748+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_005,2026-03-23T18:02:57.606982+00:00,Congratulations to the team!,,,,,synthetic
organic_006,2026-03-23T18:16:33.361478+00:00,Looking forward to vacation next month,,,,,synthetic
organic_012,2026-03-23T18:25:26.018191+00:00,Looking forward to vacation next month,,,,,synthetic
organic_010,2026-03-23T18:50:37.367977+00:00,Looking forward to vacation next month,,,,,synthetic
organic_010,2026-03-23T18:55:37.207497+00:00,Congratulations to the team!,,,,,synthetic
coord_g1_01,2026-03-23T19:07:18.584187+00:00,They want cheap labor and don't care about you,,"resist,technologytruth",,,synthetic
coord_g1_01,2026-03-23T19:08:03.821424+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
coord_g0_02,2026-03-23T19:35:04.278450+00:00,The mainstream media won't cover this story,,"wakeup,immigrationtruth",,,synthetic
organic_021,2026-03-23T19:40:32.149026+00:00,Beautiful sunset today,,,,,synthetic
coord_g0_01,2026-03-23T19:47:42.736747+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
organic_012,2026-03-23T19:49:59.319168+00:00,Just finished reading a great book,,,,,synthetic
organic_004,2026-03-23T20:06:56.576331+00:00,Congratulations to the team!,,,,,synthetic
organic_011,2026-03-23T20:15:25.050875+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_03,2026-03-23T20:39:42.982422+00:00,They want cheap labor and don't care about you,https://uncensored-report.com/8810,,,,synthetic
coord_g1_00,2026-03-23T20:41:30.498422+00:00,They want cheap labor and don't care about you,,"immigrationtruth,sharetruth",,,synthetic
coord_g1_02,2026-03-23T20:41:42.033569+00:00,They want cheap labor and don't care about you,,"immigrationtruth,sharetruth",,,synthetic
organic_016,2026-03-23T20:42:29.765218+00:00,Congratulations to the team!,,,,,synthetic
organic_005,2026-03-23T20:44:08.468923+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_01,2026-03-23T20:44:08.525889+00:00,They don't want you to know the truth,,,,,synthetic
organic_008,2026-03-23T21:08:28.334573+00:00,Looking forward to vacation next month,,,,,synthetic
organic_021,2026-03-23T21:11:19.498073+00:00,Can't wait for the weekend,,,,,synthetic
organic_020,2026-03-23T21:29:01.049772+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_00,2026-03-23T22:45:23.455639+00:00,They don't want you to know the truth,,technologytruth,coord_g1_01,,synthetic
coord_g1_02,2026-03-23T22:46:38.971736+00:00,Millions of illegals flooding in and nobody cares,https://realfacts.blog/post/4112,"sharetruth,resist,sharetruth",coord_g1_03,,synthetic
coord_g1_03,2026-03-23T22:47:00.060203+00:00,Open borders are destroying our communities,https://patriotwatch.net/breaking/7426,resist,,,synthetic
coord_g1_01,2026-03-23T22:52:25.067268+00:00,They want cheap labor and don't care about you,,"technologytruth,sharetruth",,coord_g1_00,synthetic
organic_013,2026-03-24T00:10:05.834749+00:00,Beautiful sunset today,,fun,,,synthetic
organic_012,2026-03-24T00:38:50.285142+00:00,This weather is perfect for a hike,,,,,synthetic
organic_003,2026-03-24T00:56:04.014278+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_003,2026-03-24T01:05:58.817815+00:00,Can't wait for the weekend,,,,,synthetic
organic_012,2026-03-24T01:07:32.869769+00:00,Monday mood: need more coffee,,goals,,,synthetic
coord_g0_03,2026-03-24T01:14:06.875230+00:00,Can't believe more people aren't talking about this,,,,,synthetic
coord_g0_00,2026-03-24T01:15:01.312453+00:00,Wake up and share this with everyone you know,https://patriotwatch.net/breaking/4370,"resist,climatetruth",,,synthetic
coord_g0_01,2026-03-24T01:16:16.328750+00:00,Something big is about to happen stay alert,https://truthnews247.com/article/1284,"wakeup,immigrationtruth",,,synthetic
coord_g0_02,2026-03-24T01:19:37.380937+00:00,Crime rates skyrocketing in border states,https://freedomdaily.org/expose/6769,wakeup,coord_g0_01,,synthetic
coord_g1_02,2026-03-24T01:21:33.819281+00:00,Something big is about to happen stay alert,,,,,synthetic
organic_010,2026-03-24T01:24:25.914115+00:00,New album is fire honestly,,,,,synthetic
organic_002,2026-03-24T01:25:55.535407+00:00,Happy birthday to my amazing friend!,,love,,,synthetic
organic_008,2026-03-24T01:27:58.105259+00:00,Just had the best coffee at this new place downtown,,vibes,,,synthetic
organic_009,2026-03-24T01:31:37.864705+00:00,This weather is perfect for a hike,,,,,synthetic
organic_015,2026-03-24T01:38:57.861800+00:00,Just finished reading a great book,,,,,synthetic
organic_006,2026-03-24T02:01:26.860276+00:00,Anyone watching the game tonight?,,life,,,synthetic
organic_015,2026-03-24T02:17:41.524120+00:00,Monday mood: need more coffee,,,,,synthetic
organic_020,2026-03-24T02:18:17.323774+00:00,Just finished reading a great book,,,,,synthetic
organic_021,2026-03-24T02:35:04.785406+00:00,Beautiful sunset today,,,,,synthetic
organic_014,2026-03-24T02:46:08.645153+00:00,Congratulations to the team!,,,,,synthetic
organic_002,2026-03-24T02:58:33.091742+00:00,Beautiful sunset today,,,,,synthetic
organic_005,2026-03-24T02:59:05.756097+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g1_02,2026-03-24T03:03:41.271500+00:00,Crime rates skyrocketing in border states,https://patriotwatch.net/breaking/7874,,,,synthetic
coord_g1_00,2026-03-24T03:05:51.952444+00:00,Something big is about to happen stay alert,,sharetruth,,,synthetic
coord_g1_03,2026-03-24T03:07:01.766018+00:00,They want cheap labor and don't care about you,https://realfacts.blog/post/8984,"resist,sharetruth",,coord_g1_00,synthetic
coord_g1_01,2026-03-24T03:08:37.895120+00:00,Millions of illegals flooding in and nobody cares,https://realfacts.blog/post/7544,,,,synthetic
organic_018,2026-03-24T03:09:18.477696+00:00,This weather is perfect for a hike,,,,,synthetic
organic_021,2026-03-24T03:09:54.214071+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_02,2026-03-24T03:10:33.088870+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_005,2026-03-24T03:25:14.109248+00:00,Congratulations to the team!,,,,,synthetic
organic_008,2026-03-24T03:33:40.958578+00:00,Looking forward to vacation next month,,,,,synthetic
organic_013,2026-03-24T03:39:40.165020+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_017,2026-03-24T03:42:47.641711+00:00,Just finished reading a great book,,,,,synthetic
coord_g1_03,2026-03-24T03:46:09.888699+00:00,Another day another cover up by the elites,,resist,,,synthetic
organic_010,2026-03-24T03:50:40.303810+00:00,Great discussion at today's meetup,,,,,synthetic
organic_016,2026-03-24T03:55:54.666967+00:00,Just finished reading a great book,,,,,synthetic
organic_004,2026-03-24T03:58:13.768604+00:00,Traffic is terrible today,,,,,synthetic
organic_017,2026-03-24T04:11:00.344984+00:00,This weather is perfect for a hike,,,,,synthetic
organic_009,2026-03-24T04:25:28.937344+00:00,This recipe turned out amazing,,life,,,synthetic
coord_g1_02,2026-03-24T04:34:31.677160+00:00,Something big is about to happen stay alert,,,,,synthetic
organic_018,2026-03-24T04:45:59.429584+00:00,New album is fire honestly,,,,,synthetic
coord_g0_00,2026-03-24T04:51:57.558660+00:00,Crime rates skyrocketing in border states,,,,,synthetic
coord_g0_02,2026-03-24T04:53:06.831083+00:00,Can't believe more people aren't talking about this,https://truthnews247.com/article/5990,,,,synthetic
coord_g0_03,2026-03-24T04:53:10.113093+00:00,They don't want you to know the truth,,"immigrationtruth,wakeup",,,synthetic
coord_g0_01,2026-03-24T04:54:15.959347+00:00,They want cheap labor and don't care about you,,"wakeup,immigrationtruth",,,synthetic
organic_013,2026-03-24T05:20:27.302368+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_011,2026-03-24T05:46:02.120254+00:00,Monday mood: need more coffee,,love,,,synthetic
coord_g0_01,2026-03-24T05:48:08.173959+00:00,Another day another cover up by the elites,,"immigrationtruth,wakeup",,,synthetic
organic_017,2026-03-24T06:22:39.558129+00:00,This recipe turned out amazing,,,,,synthetic
organic_002,2026-03-24T06:29:25.600326+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g1_00,2026-03-24T06:35:01.192508+00:00,They want cheap labor and don't care about you,,"sharetruth,immigrationtruth",,,synthetic
organic_002,2026-03-24T06:51:10.187769+00:00,Congratulations to the team!,,,,,synthetic
organic_018,2026-03-24T07:03:16.883751+00:00,Beautiful sunset today,,,,,synthetic
organic_012,2026-03-24T07:40:20.702453+00:00,Looking forward to vacation next month,,,,,synthetic
organic_008,2026-03-24T07:40:36.706129+00:00,Looking forward to vacation next month,,,,,synthetic
organic_011,2026-03-24T07:58:32.488051+00:00,Great discussion at today's meetup,,,,,synthetic
organic_018,2026-03-24T08:32:27.856541+00:00,Just finished reading a great book,,,,,synthetic
organic_009,2026-03-24T08:36:35.249836+00:00,Can't wait for the weekend,,vibes,,,synthetic
organic_009,2026-03-24T08:51:17.857187+00:00,Just finished reading a great book,,,,,synthetic
coord_g1_03,2026-03-24T08:57:45.748364+00:00,Another day another cover up by the elites,,immigrationtruth,,,synthetic
organic_007,2026-03-24T09:02:45.337328+00:00,Beautiful sunset today,,,,,synthetic
organic_010,2026-03-24T09:03:30.372078+00:00,Great discussion at today's meetup,,goals,,,synthetic
organic_005,2026-03-24T09:38:25.058594+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_009,2026-03-24T10:07:35.810085+00:00,Trying a new workout routine this week,,,,,synthetic
organic_008,2026-03-24T10:12:50.843437+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g1_01,2026-03-24T10:49:32.125358+00:00,This is really important please share widely,,"sharetruth,immigrationtruth",,,synthetic
organic_007,2026-03-24T10:54:00.773686+00:00,Looking forward to vacation next month,,,,,synthetic
organic_004,2026-03-24T10:57:52.242052+00:00,Just finished reading a great book,,goals,,,synthetic
organic_002,2026-03-24T11:04:39.562004+00:00,New album is fire honestly,,,,,synthetic
coord_g1_01,2026-03-24T11:30:19.102888+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_020,2026-03-24T11:35:09.645023+00:00,Traffic is terrible today,,,,,synthetic
coord_g0_00,2026-03-24T11:35:49.547099+00:00,Open borders are destroying our communities,,,,,synthetic
organic_002,2026-03-24T11:43:31.919853+00:00,New album is fire honestly,,,,,synthetic
organic_019,2026-03-24T11:48:10.447213+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g1_02,2026-03-24T12:01:19.645845+00:00,Something big is about to happen stay alert,,sharetruth,,,synthetic
coord_g0_01,2026-03-24T12:10:13.524851+00:00,Another day another cover up by the elites,,,,,synthetic
organic_012,2026-03-24T12:38:04.192118+00:00,Beautiful sunset today,,,,,synthetic
organic_003,2026-03-24T12:58:30.312534+00:00,Can't wait for the weekend,,,,,synthetic
coord_g1_01,2026-03-24T13:21:59.235252+00:00,They want cheap labor and don't care about you,,sharetruth,,,synthetic
organic_005,2026-03-24T13:28:13.396539+00:00,Anyone watching the game tonight?,,life,,,synthetic
coord_g0_02,2026-03-24T13:36:27.679017+00:00,The mainstream media won't cover this story,,,,,synthetic
coord_g1_02,2026-03-24T13:45:56.111386+00:00,They want cheap labor and don't care about you,,sharetruth,,,synthetic
organic_007,2026-03-24T13:54:58.319417+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_000,2026-03-24T14:07:08.555309+00:00,Monday mood: need more coffee,,,,,synthetic
organic_001,2026-03-24T14:10:29.377504+00:00,Trying a new workout routine this week,,,,,synthetic
organic_021,2026-03-24T14:23:32.625019+00:00,Looking forward to vacation next month,,,,,synthetic
organic_009,2026-03-24T14:37:30.487192+00:00,Congratulations to the team!,,,,,synthetic
organic_000,2026-03-24T14:44:07.997739+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_004,2026-03-24T14:57:36.240652+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_014,2026-03-24T15:01:40.908793+00:00,Congratulations to the team!,,,,,synthetic
organic_015,2026-03-24T15:14:45.402276+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_013,2026-03-24T15:16:26.178355+00:00,New album is fire honestly,,,,,synthetic
coord_g1_03,2026-03-24T15:18:31.914772+00:00,They want cheap labor and don't care about you,,resist,,,synthetic
organic_015,2026-03-24T15:25:07.878643+00:00,Congratulations to the team!,,,,,synthetic
organic_020,2026-03-24T15:30:03.232034+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g1_00,2026-03-24T15:30:52.883332+00:00,They want cheap labor and don't care about you,,technologytruth,,,synthetic
organic_011,2026-03-24T15:53:19.348435+00:00,Anyone watching the game tonight?,,fun,,,synthetic
coord_g1_01,2026-03-24T16:44:58.785470+00:00,This is really important please share widely,,resist,,,synthetic
organic_001,2026-03-24T16:54:16.595978+00:00,Beautiful sunset today,,,,,synthetic
coord_g0_00,2026-03-24T17:01:44.397810+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_009,2026-03-24T17:05:07.780599+00:00,Looking forward to vacation next month,,,,,synthetic
organic_002,2026-03-24T17:24:09.306904+00:00,Traffic is terrible today,,,,,synthetic
organic_000,2026-03-24T17:34:09.863843+00:00,Just finished reading a great book,,,,,synthetic
organic_001,2026-03-24T17:44:35.210792+00:00,Just finished reading a great book,,,,,synthetic
organic_019,2026-03-24T18:28:13.153427+00:00,Monday mood: need more coffee,,,,,synthetic
organic_013,2026-03-24T18:53:57.140662+00:00,This recipe turned out amazing,,,,,synthetic
organic_003,2026-03-24T19:01:46.165795+00:00,Trying a new workout routine this week,,,,,synthetic
organic_016,2026-03-24T19:29:52.604199+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_003,2026-03-24T19:46:48.930920+00:00,Just finished reading a great book,,,,,synthetic
organic_019,2026-03-24T20:40:34.475181+00:00,Just finished reading a great book,,,,,synthetic
organic_017,2026-03-24T20:54:16.398306+00:00,Can't wait for the weekend,,,,,synthetic
organic_008,2026-03-24T21:02:00.876341+00:00,Traffic is terrible today,,,,,synthetic
organic_020,2026-03-24T21:07:27.937533+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_010,2026-03-24T21:15:33.838031+00:00,This weather is perfect for a hike,,,,,synthetic
organic_019,2026-03-24T21:32:51.735265+00:00,Just finished reading a great book,,,,,synthetic
organic_017,2026-03-24T21:35:13.648969+00:00,This weather is perfect for a hike,,,,,synthetic
organic_005,2026-03-24T21:44:40.230192+00:00,This recipe turned out amazing,,,,,synthetic
organic_002,2026-03-24T21:46:37.610511+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_006,2026-03-24T22:01:38.683801+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_000,2026-03-24T22:25:13.609800+00:00,Monday mood: need more coffee,,,,,synthetic
organic_006,2026-03-24T22:27:48.559002+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_019,2026-03-24T22:36:55.037990+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_006,2026-03-24T22:41:36.211272+00:00,Traffic is terrible today,,,,,synthetic
organic_018,2026-03-24T22:52:47.385094+00:00,Congratulations to the team!,,,,,synthetic
organic_008,2026-03-24T23:01:47.802616+00:00,Trying a new workout routine this week,,,,,synthetic
organic_004,2026-03-24T23:08:39.192483+00:00,Just finished reading a great book,,,,,synthetic
organic_005,2026-03-24T23:52:28.615154+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_002,2026-03-25T00:00:22.010798+00:00,This recipe turned out amazing,,,,,synthetic
organic_015,2026-03-25T00:03:08.737052+00:00,New album is fire honestly,,,,,synthetic
coord_g0_00,2026-03-25T00:04:55.128497+00:00,The mainstream media won't cover this story,,climatetruth,,,synthetic
coord_g0_01,2026-03-25T00:11:32.746987+00:00,This is really important please share widely,,"climatetruth,breaking,wakeup",coord_g0_02,,synthetic
coord_g0_03,2026-03-25T00:12:20.032332+00:00,The mainstream media won't cover this story,,,,,synthetic
coord_g0_02,2026-03-25T00:12:45.748598+00:00,Wake up and share this with everyone you know,https://freedomdaily.org/expose/5718,"immigrationtruth,climatetruth,resist",coord_g0_00,,synthetic
coord_g0_00,2026-03-25T00:13:37.844968+00:00,Crime rates skyrocketing in border states,https://patriotwatch.net/breaking/6747,"breaking,climatetruth,immigrationtruth",,,synthetic
organic_019,2026-03-25T00:14:56.426467+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g1_01,2026-03-25T00:19:50.170527+00:00,Millions of illegals flooding in and nobody cares,https://uncensored-report.com/7249,,,,synthetic
coord_g1_03,2026-03-25T00:21:47.438655+00:00,Open borders are destroying our communities,,"immigrationtruth,sharetruth",,,synthetic
coord_g1_02,2026-03-25T00:22:16.722382+00:00,They want cheap labor and don't care about you,https://uncensored-report.com/6526,"sharetruth,immigrationtruth",,,synthetic
coord_g1_00,2026-03-25T00:23:59.241189+00:00,This is really important please share widely,https://truthnews247.com/article/2096,,,,synthetic
organic_017,2026-03-25T00:32:45.611828+00:00,Just finished reading a great book,,,,,synthetic
organic_000,2026-03-25T01:08:17.909358+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_02,2026-03-25T01:19:12.741525+00:00,Wake up and share this with everyone you know,,,,,synthetic
organic_011,2026-03-25T01:19:43.108377+00:00,Just finished reading a great book,,,,,synthetic
organic_005,2026-03-25T01:21:20.525548+00:00,Great discussion at today's meetup,,,,,synthetic
coord_g0_03,2026-03-25T01:24:04.522359+00:00,This is really important please share widely,,"climatetruth,breaking,immigrationtruth",,,synthetic
coord_g0_00,2026-03-25T01:24:18.357255+00:00,Wake up and share this with everyone you know,,,,,synthetic
coord_g0_01,2026-03-25T01:24:31.331847+00:00,Open borders are destroying our communities,https://truthnews247.com/article/2544,climatetruth,,,synthetic
coord_g0_02,2026-03-25T01:25:17.912140+00:00,Crime rates skyrocketing in border states,https://freedomdaily.org/expose/1339,,,,synthetic
organic_005,2026-03-25T01:30:23.965213+00:00,Traffic is terrible today,,,,,synthetic
organic_003,2026-03-25T01:30:46.633055+00:00,Can't wait for the weekend,,,,,synthetic
organic_013,2026-03-25T01:33:50.822914+00:00,New album is fire honestly,,,,,synthetic
organic_003,2026-03-25T01:42:21.106948+00:00,Traffic is terrible today,,,,,synthetic
organic_011,2026-03-25T01:54:44.634807+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_017,2026-03-25T01:55:32.826880+00:00,Looking forward to vacation next month,,,,,synthetic
organic_018,2026-03-25T01:56:00.944275+00:00,Congratulations to the team!,,,,,synthetic
organic_020,2026-03-25T02:21:28.457315+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g1_02,2026-03-25T02:44:41.114350+00:00,The mainstream media won't cover this story,,,,,synthetic
organic_016,2026-03-25T02:46:07.879518+00:00,Monday mood: need more coffee,,,,,synthetic
organic_007,2026-03-25T02:48:35.323832+00:00,Congratulations to the team!,,,,,synthetic
organic_003,2026-03-25T03:02:09.202394+00:00,Looking forward to vacation next month,,,,,synthetic
organic_012,2026-03-25T03:04:35.855534+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_01,2026-03-25T03:27:11.296549+00:00,They don't want you to know the truth,,"sharetruth,resist,immigrationtruth",,,synthetic
coord_g1_03,2026-03-25T03:27:18.562541+00:00,Can't believe more people aren't talking about this,,"sharetruth,technologytruth",coord_g1_02,,synthetic
coord_g1_02,2026-03-25T03:27:40.565085+00:00,Wake up and share this with everyone you know,,,,,synthetic
coord_g1_00,2026-03-25T03:29:44.543418+00:00,Wake up and share this with everyone you know,https://patriotwatch.net/breaking/9177,"resist,sharetruth",,,synthetic
coord_g1_00,2026-03-25T03:46:16.882711+00:00,Open borders are destroying our communities,,,,,synthetic
coord_g1_03,2026-03-25T03:46:54.911809+00:00,They want cheap labor and don't care about you,,"sharetruth,resist,sharetruth",coord_g1_02,,synthetic
coord_g1_01,2026-03-25T03:49:13.208883+00:00,Open borders are destroying our communities,https://patriotwatch.net/breaking/6314,"sharetruth,immigrationtruth",,,synthetic
coord_g0_03,2026-03-25T03:49:25.937215+00:00,Something big is about to happen stay alert,,"climatetruth,resist",,,synthetic
coord_g1_02,2026-03-25T03:51:43.985115+00:00,Millions of illegals flooding in and nobody cares,,"resist,immigrationtruth,sharetruth",,,synthetic
organic_019,2026-03-25T04:35:08.792651+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_007,2026-03-25T04:43:13.684504+00:00,Traffic is terrible today,,,,,synthetic
